2005-01-03, Steady Climb, SP500: +nan%, RSI: nan, VIX: 14.08, ATR: nan, BBW: nan, PrevState: None, Score: 2
2019-12-06, Trend Pullback, SP500: +0.16%, RSI: 56.9, VIX: 13.62, ATR: -0.0015, BBW: 0.03, PrevState: Steady Climb, Score: 10
2019-12-09, Steady Climb, SP500: +0.71%, RSI: 53.6, VIX: 15.86, ATR: 0.0028, BBW: 0.03, PrevState: Trend Pullback, Score: 10
2019-12-10, Steady Climb, SP500: +1.27%, RSI: 53.2, VIX: 15.68, ATR: 0.0038, BBW: 0.02, PrevState: Steady Climb, Score: 10
2019-12-11, Steady Climb, SP500: +0.93%, RSI: 58.7, VIX: 14.99, ATR: 0.0018, BBW: 0.02, PrevState: Steady Climb, Score: 10
2019-12-12, Steady Climb, SP500: +1.64%, RSI: 65.3, VIX: 13.94, ATR: 0.0011, BBW: 0.03, PrevState: Steady Climb, Score: 12
2019-12-13, Steady Climb, SP500: +0.73%, RSI: 64.2, VIX: 12.63, ATR: 0.0016, BBW: 0.03, PrevState: Steady Climb, Score: 10
2019-12-16, Steady Climb, SP500: +1.77%, RSI: 64.1, VIX: 12.14, ATR: 0.0032, BBW: 0.03, PrevState: Steady Climb, Score: 12
2019-12-17, Steady Climb, SP500: +1.92%, RSI: 63.0, VIX: 12.29, ATR: 0.0045, BBW: 0.04, PrevState: Steady Climb, Score: 12
2019-12-18, Steady Climb, SP500: +1.58%, RSI: 60.0, VIX: 12.58, ATR: 0.0039, BBW: 0.04, PrevState: Steady Climb, Score: 12
2019-12-19, Steady Climb, SP500: +1.16%, RSI: 67.0, VIX: 12.50, ATR: 0.0021, BBW: 0.04, PrevState: Steady Climb, Score: 10
2019-12-20, Steady Climb, SP500: +1.65%, RSI: 80.1, VIX: 12.51, ATR: 0.0023, BBW: 0.04, PrevState: Steady Climb, Score: 10
2019-12-23, Steady Climb, SP500: +1.02%, RSI: 90.8, VIX: 12.61, ATR: 0.0022, BBW: 0.05, PrevState: Steady Climb, Score: 8
2019-12-24, Steady Climb, SP500: +0.97%, RSI: 89.1, VIX: 12.67, ATR: 0.0029, BBW: 0.05, PrevState: Steady Climb, Score: 8
2019-12-26, Steady Climb, SP500: +1.53%, RSI: 90.0, VIX: 12.65, ATR: 0.0026, BBW: 0.05, PrevState: Steady Climb, Score: 10
2019-12-27, Steady Climb, SP500: +1.08%, RSI: 87.7, VIX: 13.43, ATR: 0.0022, BBW: 0.06, PrevState: Steady Climb, Score: 8
2019-12-30, Trend Pullback, SP500: +0.00%, RSI: 81.9, VIX: 14.82, ATR: 0.0017, BBW: 0.06, PrevState: Steady Climb, Score: 8
2019-12-31, Steady Climb, SP500: +0.21%, RSI: 85.2, VIX: 13.78, ATR: 0.0003, BBW: 0.06, PrevState: Trend Pullback, Score: 6
2020-01-02, Steady Climb, SP500: +1.07%, RSI: 86.8, VIX: 12.47, ATR: -0.0001, BBW: 0.06, PrevState: Steady Climb, Score: 8
2020-01-03, Trend Pullback, SP500: -0.16%, RSI: 71.6, VIX: 14.02, ATR: 0.0008, BBW: 0.05, PrevState: Steady Climb, Score: 8
2020-01-06, Steady Climb, SP500: +0.19%, RSI: 73.5, VIX: 13.85, ATR: 0.0008, BBW: 0.05, PrevState: Trend Pullback, Score: 6
2020-01-07, Steady Climb, SP500: +0.49%, RSI: 65.1, VIX: 13.79, ATR: 0.0017, BBW: 0.05, PrevState: Steady Climb, Score: 8
2020-01-08, Steady Climb, SP500: +0.69%, RSI: 68.2, VIX: 13.45, ATR: 0.0000, BBW: 0.04, PrevState: Steady Climb, Score: 10
2020-01-09, Steady Climb, SP500: +0.52%, RSI: 72.4, VIX: 12.54, ATR: -0.0002, BBW: 0.04, PrevState: Steady Climb, Score: 8
2020-01-10, Steady Climb, SP500: +0.94%, RSI: 66.5, VIX: 12.56, ATR: 0.0026, BBW: 0.04, PrevState: Steady Climb, Score: 10
2020-01-13, Steady Climb, SP500: +1.29%, RSI: 67.7, VIX: 12.32, ATR: 0.0023, BBW: 0.04, PrevState: Steady Climb, Score: 10
2020-01-14, Steady Climb, SP500: +1.42%, RSI: 65.5, VIX: 12.39, ATR: 0.0035, BBW: 0.04, PrevState: Steady Climb, Score: 10
2020-01-15, Steady Climb, SP500: +1.11%, RSI: 66.8, VIX: 12.42, ATR: 0.0022, BBW: 0.04, PrevState: Steady Climb, Score: 10
2020-01-16, Steady Climb, SP500: +1.29%, RSI: 68.6, VIX: 12.32, ATR: 0.0014, BBW: 0.04, PrevState: Steady Climb, Score: 10
2020-01-17, Steady Climb, SP500: +1.97%, RSI: 70.4, VIX: 12.10, ATR: 0.0031, BBW: 0.04, PrevState: Steady Climb, Score: 10
2020-01-21, Steady Climb, SP500: +0.99%, RSI: 73.7, VIX: 12.85, ATR: 0.0035, BBW: 0.04, PrevState: Steady Climb, Score: 8
2020-01-22, Steady Climb, SP500: +1.18%, RSI: 72.6, VIX: 12.91, ATR: 0.0035, BBW: 0.04, PrevState: Steady Climb, Score: 8
2020-01-23, Steady Climb, SP500: +1.10%, RSI: 69.0, VIX: 12.98, ATR: 0.0021, BBW: 0.05, PrevState: Steady Climb, Score: 10
2020-01-24, Trend Pullback, SP500: -0.64%, RSI: 66.4, VIX: 14.56, ATR: 0.0003, BBW: 0.04, PrevState: Steady Climb, Score: 10
2020-01-27, Orderly Decline, SP500: -2.58%, RSI: 49.4, VIX: 18.23, ATR: -0.0020, BBW: 0.04, PrevState: Trend Pullback, Score: 8
2020-01-28, Orderly Decline, SP500: -1.34%, RSI: 57.8, VIX: 16.28, ATR: -0.0055, BBW: 0.04, PrevState: Orderly Decline, Score: 6
2020-01-29, Orderly Decline, SP500: -1.46%, RSI: 54.3, VIX: 16.39, ATR: -0.0053, BBW: 0.04, PrevState: Orderly Decline, Score: 6
2020-01-30, Steady Climb, SP500: -1.26%, RSI: 52.0, VIX: 15.49, ATR: -0.0038, BBW: 0.04, PrevState: Orderly Decline, Score: 8
2020-01-31, Orderly Decline, SP500: -2.12%, RSI: 42.7, VIX: 18.84, ATR: 0.0002, BBW: 0.04, PrevState: Steady Climb, Score: 8
2020-02-03, Volatile Chop, SP500: +0.16%, RSI: 42.8, VIX: 17.97, ATR: -0.0009, BBW: 0.04, PrevState: Orderly Decline, Score: 6
2020-02-04, Volatile Chop, SP500: +0.65%, RSI: 52.3, VIX: 16.05, ATR: -0.0031, BBW: 0.04, PrevState: Volatile Chop, Score: 8
2020-02-05, Steady Climb, SP500: +1.87%, RSI: 56.5, VIX: 15.15, ATR: 0.0004, BBW: 0.04, PrevState: Volatile Chop, Score: 12
2020-02-06, Steady Climb, SP500: +1.89%, RSI: 54.4, VIX: 14.96, ATR: 0.0052, BBW: 0.04, PrevState: Steady Climb, Score: 12
2020-02-07, Steady Climb, SP500: +3.17%, RSI: 49.7, VIX: 15.47, ATR: 0.0098, BBW: 0.04, PrevState: Steady Climb, Score: 10
2020-02-10, Steady Climb, SP500: +3.18%, RSI: 54.4, VIX: 15.04, ATR: 0.0061, BBW: 0.04, PrevState: Steady Climb, Score: 12
2020-02-11, Steady Climb, SP500: +1.82%, RSI: 55.0, VIX: 15.18, ATR: 0.0030, BBW: 0.04, PrevState: Steady Climb, Score: 12
2020-02-12, Steady Climb, SP500: +1.34%, RSI: 57.2, VIX: 13.74, ATR: 0.0016, BBW: 0.05, PrevState: Steady Climb, Score: 10
2020-02-13, Steady Climb, SP500: +0.84%, RSI: 61.2, VIX: 14.15, ATR: 0.0029, BBW: 0.05, PrevState: Steady Climb, Score: 10
2020-02-14, Steady Climb, SP500: +1.58%, RSI: 72.3, VIX: 13.68, ATR: 0.0035, BBW: 0.05, PrevState: Steady Climb, Score: 10
2020-02-18, Steady Climb, SP500: +0.54%, RSI: 66.6, VIX: 14.83, ATR: 0.0021, BBW: 0.06, PrevState: Steady Climb, Score: 10
2020-02-19, Steady Climb, SP500: +0.85%, RSI: 69.1, VIX: 14.38, ATR: 0.0008, BBW: 0.06, PrevState: Steady Climb, Score: 10
2020-02-20, Steady Climb, SP500: -0.18%, RSI: 65.0, VIX: 15.56, ATR: 0.0003, BBW: 0.06, PrevState: Steady Climb, Score: 8
2020-02-21, Trend Pullback, SP500: -1.07%, RSI: 70.3, VIX: 17.08, ATR: 0.0001, BBW: 0.06, PrevState: Steady Climb, Score: 10
2020-02-24, Sharp Decline, SP500: -4.56%, RSI: 46.8, VIX: 25.03, ATR: -0.0025, BBW: 0.07, PrevState: Trend Pullback, Score: 6
2020-02-25, Sharp Decline, SP500: -7.18%, RSI: 29.5, VIX: 27.85, ATR: -0.0108, BBW: 0.08, PrevState: Sharp Decline, Score: 8
2020-02-26, Sharp Decline, SP500: -7.97%, RSI: 21.9, VIX: 27.56, ATR: -0.0213, BBW: 0.10, PrevState: Sharp Decline, Score: 8
2020-02-27, Sharp Decline, SP500: -11.69%, RSI: 14.3, VIX: 39.16, ATR: -0.0243, BBW: 0.13, PrevState: Sharp Decline, Score: 8
2020-02-28, Sharp Decline, SP500: -11.49%, RSI: 14.2, VIX: 40.11, ATR: -0.0280, BBW: 0.16, PrevState: Sharp Decline, Score: 8
2020-03-02, Sharp Decline, SP500: -4.21%, RSI: 29.3, VIX: 33.42, ATR: -0.0224, BBW: 0.17, PrevState: Sharp Decline, Score: 8
2020-03-03, Sharp Decline, SP500: -3.99%, RSI: 25.2, VIX: 36.82, ATR: -0.0079, BBW: 0.19, PrevState: Sharp Decline, Score: 8
2020-03-04, Sharp Decline, SP500: +0.44%, RSI: 34.8, VIX: 31.99, ATR: -0.0037, BBW: 0.19, PrevState: Sharp Decline, Score: 4
2020-03-05, Steady Climb, SP500: +1.52%, RSI: 31.0, VIX: 39.62, ATR: 0.0116, BBW: 0.20, PrevState: Sharp Decline, Score: 8
2020-03-06, Steady Climb, SP500: +0.61%, RSI: 28.9, VIX: 41.94, ATR: 0.0060, BBW: 0.21, PrevState: Steady Climb, Score: 6
2020-03-09, Sharp Decline, SP500: -11.12%, RSI: 23.6, VIX: 54.46, ATR: -0.0078, BBW: 0.24, PrevState: Steady Climb, Score: 8
2020-03-10, Sharp Decline, SP500: -4.03%, RSI: 30.6, VIX: 47.30, ATR: -0.0233, BBW: 0.25, PrevState: Sharp Decline, Score: 8
2020-03-11, Sharp Decline, SP500: -12.42%, RSI: 27.9, VIX: 53.90, ATR: -0.0282, BBW: 0.28, PrevState: Sharp Decline, Score: 8
2020-03-12, Sharp Decline, SP500: -17.97%, RSI: 24.1, VIX: 75.47, ATR: -0.0264, BBW: 0.33, PrevState: Sharp Decline, Score: 8
2020-03-13, Sharp Decline, SP500: -8.79%, RSI: 35.5, VIX: 57.83, ATR: -0.0365, BBW: 0.33, PrevState: Sharp Decline, Score: 8
2020-03-16, Sharp Decline, SP500: -13.12%, RSI: 31.4, VIX: 82.69, ATR: -0.0198, BBW: 0.38, PrevState: Sharp Decline, Score: 8
2020-03-17, Sharp Decline, SP500: -12.25%, RSI: 36.2, VIX: 75.91, ATR: -0.0404, BBW: 0.39, PrevState: Sharp Decline, Score: 8
2020-03-18, Sharp Decline, SP500: -12.52%, RSI: 36.3, VIX: 76.45, ATR: -0.0216, BBW: 0.41, PrevState: Sharp Decline, Score: 8
2020-03-19, Sharp Decline, SP500: -2.87%, RSI: 37.1, VIX: 72.00, ATR: -0.0144, BBW: 0.41, PrevState: Sharp Decline, Score: 6
2020-03-20, Sharp Decline, SP500: -14.98%, RSI: 31.1, VIX: 66.04, ATR: -0.0257, BBW: 0.42, PrevState: Sharp Decline, Score: 8
2020-03-23, Sharp Decline, SP500: -6.23%, RSI: 31.4, VIX: 61.59, ATR: -0.0126, BBW: 0.44, PrevState: Sharp Decline, Score: 8
2020-03-24, Sharp Decline, SP500: -3.24%, RSI: 34.1, VIX: 61.67, ATR: -0.0277, BBW: 0.44, PrevState: Sharp Decline, Score: 6
2020-03-25, Steady Climb, SP500: +3.23%, RSI: 36.7, VIX: 63.95, ATR: -0.0030, BBW: 0.43, PrevState: Sharp Decline, Score: 8
2020-03-26, Steady Climb, SP500: +9.16%, RSI: 42.1, VIX: 61.00, ATR: 0.0104, BBW: 0.43, PrevState: Steady Climb, Score: 8
2020-03-27, Steady Climb, SP500: +10.26%, RSI: 45.0, VIX: 65.54, ATR: 0.0350, BBW: 0.42, PrevState: Steady Climb, Score: 6
2020-03-30, Steady Climb, SP500: +17.40%, RSI: 43.5, VIX: 57.08, ATR: 0.0301, BBW: 0.39, PrevState: Steady Climb, Score: 6
2020-03-31, Steady Climb, SP500: +5.61%, RSI: 45.8, VIX: 53.54, ATR: 0.0164, BBW: 0.37, PrevState: Steady Climb, Score: 6
2020-04-01, Trend Pullback, SP500: -0.20%, RSI: 49.7, VIX: 57.06, ATR: 0.0087, BBW: 0.33, PrevState: Steady Climb, Score: 10
2020-04-02, Sharp Decline, SP500: -3.92%, RSI: 44.1, VIX: 50.91, ATR: -0.0109, BBW: 0.29, PrevState: Trend Pullback, Score: 6
2020-04-03, Steady Climb, SP500: -2.08%, RSI: 54.0, VIX: 46.80, ATR: -0.0074, BBW: 0.25, PrevState: Sharp Decline, Score: 6
2020-04-06, Steady Climb, SP500: +1.41%, RSI: 55.1, VIX: 45.24, ATR: -0.0125, BBW: 0.24, PrevState: Steady Climb, Score: 8
2020-04-07, Steady Climb, SP500: +2.89%, RSI: 61.1, VIX: 46.70, ATR: 0.0066, BBW: 0.21, PrevState: Steady Climb, Score: 10
2020-04-08, Steady Climb, SP500: +11.31%, RSI: 63.5, VIX: 43.35, ATR: 0.0187, BBW: 0.21, PrevState: Steady Climb, Score: 8
2020-04-09, Steady Climb, SP500: +10.40%, RSI: 70.3, VIX: 41.67, ATR: 0.0221, BBW: 0.23, PrevState: Steady Climb, Score: 6
2020-04-13, Steady Climb, SP500: +10.97%, RSI: 72.7, VIX: 41.17, ATR: 0.0249, BBW: 0.24, PrevState: Steady Climb, Score: 6
2020-04-14, Steady Climb, SP500: +6.85%, RSI: 69.4, VIX: 37.76, ATR: 0.0115, BBW: 0.25, PrevState: Steady Climb, Score: 10
2020-04-15, Steady Climb, SP500: +4.66%, RSI: 64.5, VIX: 40.84, ATR: 0.0138, BBW: 0.26, PrevState: Steady Climb, Score: 8
2020-04-16, Steady Climb, SP500: +1.80%, RSI: 59.2, VIX: 40.11, ATR: 0.0044, BBW: 0.26, PrevState: Steady Climb, Score: 10
2020-04-17, Steady Climb, SP500: +3.04%, RSI: 68.3, VIX: 38.15, ATR: 0.0014, BBW: 0.27, PrevState: Steady Climb, Score: 10
2020-04-20, Steady Climb, SP500: +2.23%, RSI: 61.2, VIX: 43.83, ATR: 0.0064, BBW: 0.25, PrevState: Steady Climb, Score: 10
2020-04-21, Steady Climb, SP500: -3.85%, RSI: 58.2, VIX: 45.41, ATR: 0.0017, BBW: 0.21, PrevState: Steady Climb, Score: 6
2020-04-22, Steady Climb, SP500: +0.57%, RSI: 68.9, VIX: 41.98, ATR: -0.0025, BBW: 0.20, PrevState: Steady Climb, Score: 8
2020-04-23, Steady Climb, SP500: -0.06%, RSI: 66.6, VIX: 41.38, ATR: -0.0049, BBW: 0.19, PrevState: Steady Climb, Score: 6
2020-04-24, Trend Pullback, SP500: -1.32%, RSI: 71.3, VIX: 35.93, ATR: -0.0063, BBW: 0.19, PrevState: Steady Climb, Score: 8
2020-04-27, Steady Climb, SP500: +1.96%, RSI: 65.7, VIX: 33.29, ATR: 0.0031, BBW: 0.19, PrevState: Trend Pullback, Score: 10
2020-04-28, Steady Climb, SP500: +4.63%, RSI: 64.7, VIX: 33.57, ATR: 0.0112, BBW: 0.19, PrevState: Steady Climb, Score: 10
2020-04-29, Steady Climb, SP500: +5.01%, RSI: 63.9, VIX: 31.23, ATR: 0.0071, BBW: 0.19, PrevState: Steady Climb, Score: 10
2020-04-30, Steady Climb, SP500: +4.10%, RSI: 59.2, VIX: 34.15, ATR: 0.0106, BBW: 0.17, PrevState: Steady Climb, Score: 10
2020-05-01, Trend Pullback, SP500: -0.21%, RSI: 54.8, VIX: 37.19, ATR: 0.0075, BBW: 0.15, PrevState: Steady Climb, Score: 10
2020-05-04, Orderly Decline, SP500: -1.24%, RSI: 49.7, VIX: 35.97, ATR: -0.0016, BBW: 0.10, PrevState: Trend Pullback, Score: 6
2020-05-05, Steady Climb, SP500: +0.18%, RSI: 57.0, VIX: 33.61, ATR: -0.0052, BBW: 0.09, PrevState: Orderly Decline, Score: 6
2020-05-06, Steady Climb, SP500: -3.10%, RSI: 54.0, VIX: 34.12, ATR: -0.0074, BBW: 0.07, PrevState: Steady Climb, Score: 6
2020-05-07, Trend Pullback, SP500: -1.07%, RSI: 50.6, VIX: 31.44, ATR: -0.0031, BBW: 0.07, PrevState: Steady Climb, Score: 10
2020-05-08, Steady Climb, SP500: +3.50%, RSI: 59.3, VIX: 27.98, ATR: 0.0036, BBW: 0.08, PrevState: Trend Pullback, Score: 10
2020-05-11, Steady Climb, SP500: +3.08%, RSI: 70.0, VIX: 27.57, ATR: 0.0064, BBW: 0.07, PrevState: Steady Climb, Score: 10
2020-05-12, Trend Pullback, SP500: +0.06%, RSI: 57.3, VIX: 33.04, ATR: 0.0071, BBW: 0.08, PrevState: Steady Climb, Score: 8
2020-05-13, Steady Climb, SP500: -1.00%, RSI: 52.1, VIX: 35.28, ATR: 0.0033, BBW: 0.07, PrevState: Trend Pullback, Score: 6
2020-05-14, Trend Pullback, SP500: -1.00%, RSI: 51.5, VIX: 32.61, ATR: -0.0064, BBW: 0.07, PrevState: Steady Climb, Score: 10
2020-05-15, Orderly Decline, SP500: -2.26%, RSI: 48.5, VIX: 31.89, ATR: -0.0092, BBW: 0.07, PrevState: Trend Pullback, Score: 6
2020-05-18, Steady Climb, SP500: +0.81%, RSI: 58.0, VIX: 29.30, ATR: -0.0051, BBW: 0.08, PrevState: Orderly Decline, Score: 8
2020-05-19, Steady Climb, SP500: +1.84%, RSI: 48.4, VIX: 30.53, ATR: 0.0072, BBW: 0.06, PrevState: Steady Climb, Score: 8
2020-05-20, Steady Climb, SP500: +5.38%, RSI: 55.4, VIX: 27.99, ATR: 0.0103, BBW: 0.07, PrevState: Steady Climb, Score: 10
2020-05-21, Steady Climb, SP500: +3.37%, RSI: 62.1, VIX: 29.53, ATR: 0.0101, BBW: 0.06, PrevState: Steady Climb, Score: 10
2020-05-22, Steady Climb, SP500: +3.20%, RSI: 61.7, VIX: 28.16, ATR: 0.0063, BBW: 0.06, PrevState: Steady Climb, Score: 10
2020-05-26, Steady Climb, SP500: +1.28%, RSI: 62.5, VIX: 28.01, ATR: 0.0010, BBW: 0.07, PrevState: Steady Climb, Score: 8
2020-05-27, Steady Climb, SP500: +3.87%, RSI: 68.2, VIX: 27.62, ATR: 0.0040, BBW: 0.08, PrevState: Steady Climb, Score: 10
2020-05-28, Steady Climb, SP500: +1.96%, RSI: 65.2, VIX: 28.59, ATR: 0.0057, BBW: 0.09, PrevState: Steady Climb, Score: 10
2020-05-29, Steady Climb, SP500: +3.25%, RSI: 62.6, VIX: 27.51, ATR: 0.0080, BBW: 0.10, PrevState: Steady Climb, Score: 10
2020-06-01, Steady Climb, SP500: +3.39%, RSI: 63.4, VIX: 28.23, ATR: 0.0071, BBW: 0.10, PrevState: Steady Climb, Score: 10
2020-06-02, Steady Climb, SP500: +2.98%, RSI: 74.4, VIX: 26.84, ATR: 0.0044, BBW: 0.11, PrevState: Steady Climb, Score: 8
2020-06-03, Steady Climb, SP500: +2.86%, RSI: 85.7, VIX: 25.66, ATR: 0.0037, BBW: 0.12, PrevState: Steady Climb, Score: 8
2020-06-04, Steady Climb, SP500: +2.73%, RSI: 82.3, VIX: 25.81, ATR: 0.0072, BBW: 0.12, PrevState: Steady Climb, Score: 8
2020-06-05, Steady Climb, SP500: +4.91%, RSI: 85.0, VIX: 24.52, ATR: 0.0064, BBW: 0.13, PrevState: Steady Climb, Score: 8
2020-06-08, Steady Climb, SP500: +5.78%, RSI: 83.1, VIX: 25.81, ATR: 0.0095, BBW: 0.15, PrevState: Steady Climb, Score: 8
2020-06-09, Steady Climb, SP500: +4.10%, RSI: 84.3, VIX: 27.57, ATR: 0.0117, BBW: 0.16, PrevState: Steady Climb, Score: 8
2020-06-10, Steady Climb, SP500: +2.15%, RSI: 78.5, VIX: 27.57, ATR: 0.0090, BBW: 0.16, PrevState: Steady Climb, Score: 8
2020-06-11, Steady Climb, SP500: -3.54%, RSI: 54.9, VIX: 40.79, ATR: 0.0056, BBW: 0.15, PrevState: Steady Climb, Score: 6
2020-06-12, Steady Climb, SP500: -4.78%, RSI: 57.4, VIX: 36.09, ATR: -0.0140, BBW: 0.13, PrevState: Steady Climb, Score: 6
2020-06-15, Steady Climb, SP500: -5.13%, RSI: 56.6, VIX: 34.40, ATR: -0.0191, BBW: 0.12, PrevState: Steady Climb, Score: 6
2020-06-16, Steady Climb, SP500: -2.57%, RSI: 57.6, VIX: 33.67, ATR: -0.0138, BBW: 0.12, PrevState: Steady Climb, Score: 6
2020-06-17, Steady Climb, SP500: -2.40%, RSI: 57.1, VIX: 33.47, ATR: -0.0021, BBW: 0.11, PrevState: Steady Climb, Score: 6
2020-06-18, Steady Climb, SP500: +3.77%, RSI: 56.2, VIX: 32.94, ATR: 0.0098, BBW: 0.11, PrevState: Steady Climb, Score: 10
2020-06-19, Steady Climb, SP500: +1.86%, RSI: 53.6, VIX: 35.12, ATR: 0.0063, BBW: 0.10, PrevState: Steady Climb, Score: 10
2020-06-22, Steady Climb, SP500: +1.67%, RSI: 53.2, VIX: 31.77, ATR: 0.0017, BBW: 0.09, PrevState: Steady Climb, Score: 10
2020-06-23, Trend Pullback, SP500: +0.21%, RSI: 50.8, VIX: 31.37, ATR: -0.0009, BBW: 0.08, PrevState: Steady Climb, Score: 8
2020-06-24, Orderly Decline, SP500: -2.03%, RSI: 45.0, VIX: 33.84, ATR: 0.0012, BBW: 0.08, PrevState: Trend Pullback, Score: 6
2020-06-25, Orderly Decline, SP500: -1.01%, RSI: 40.3, VIX: 32.22, ATR: -0.0031, BBW: 0.08, PrevState: Orderly Decline, Score: 6
2020-06-26, Sharp Decline, SP500: -2.86%, RSI: 31.6, VIX: 34.73, ATR: -0.0032, BBW: 0.08, PrevState: Orderly Decline, Score: 6
2020-06-29, Sharp Decline, SP500: -2.07%, RSI: 37.7, VIX: 31.78, ATR: -0.0087, BBW: 0.08, PrevState: Sharp Decline, Score: 6
2020-06-30, Orderly Decline, SP500: -0.99%, RSI: 43.1, VIX: 30.43, ATR: -0.0064, BBW: 0.08, PrevState: Sharp Decline, Score: 6
2020-07-01, Steady Climb, SP500: +2.15%, RSI: 61.8, VIX: 28.62, ATR: 0.0022, BBW: 0.08, PrevState: Orderly Decline, Score: 10
2020-07-02, Steady Climb, SP500: +1.50%, RSI: 59.7, VIX: 27.68, ATR: 0.0050, BBW: 0.08, PrevState: Steady Climb, Score: 8
2020-07-06, Steady Climb, SP500: +5.67%, RSI: 61.7, VIX: 27.94, ATR: 0.0096, BBW: 0.08, PrevState: Steady Climb, Score: 10
2020-07-07, Steady Climb, SP500: +3.02%, RSI: 52.2, VIX: 29.43, ATR: 0.0090, BBW: 0.07, PrevState: Steady Climb, Score: 10
2020-07-08, Steady Climb, SP500: +2.25%, RSI: 56.0, VIX: 28.08, ATR: 0.0049, BBW: 0.07, PrevState: Steady Climb, Score: 10
2020-07-09, Steady Climb, SP500: +1.16%, RSI: 53.8, VIX: 29.26, ATR: 0.0039, BBW: 0.06, PrevState: Steady Climb, Score: 8
2020-07-10, Steady Climb, SP500: +1.76%, RSI: 58.7, VIX: 27.29, ATR: 0.0011, BBW: 0.06, PrevState: Steady Climb, Score: 10
2020-07-13, Trend Pullback, SP500: -0.77%, RSI: 53.6, VIX: 32.19, ATR: 0.0006, BBW: 0.06, PrevState: Steady Climb, Score: 10
2020-07-14, Steady Climb, SP500: +1.66%, RSI: 56.1, VIX: 29.52, ATR: 0.0011, BBW: 0.06, PrevState: Trend Pullback, Score: 10
2020-07-15, Steady Climb, SP500: +1.79%, RSI: 68.0, VIX: 27.76, ATR: 0.0018, BBW: 0.07, PrevState: Steady Climb, Score: 10
2020-07-16, Steady Climb, SP500: +2.02%, RSI: 64.1, VIX: 28.00, ATR: 0.0050, BBW: 0.07, PrevState: Steady Climb, Score: 10
2020-07-17, Steady Climb, SP500: +1.25%, RSI: 76.8, VIX: 25.68, ATR: 0.0041, BBW: 0.08, PrevState: Steady Climb, Score: 6
2020-07-20, Steady Climb, SP500: +3.06%, RSI: 75.8, VIX: 24.46, ATR: 0.0048, BBW: 0.08, PrevState: Steady Climb, Score: 8
2020-07-21, Steady Climb, SP500: +1.87%, RSI: 72.9, VIX: 24.84, ATR: 0.0033, BBW: 0.09, PrevState: Steady Climb, Score: 8
2020-07-22, Steady Climb, SP500: +1.53%, RSI: 73.1, VIX: 24.32, ATR: 0.0030, BBW: 0.09, PrevState: Steady Climb, Score: 8
2020-07-23, Steady Climb, SP500: +0.62%, RSI: 64.2, VIX: 26.08, ATR: 0.0047, BBW: 0.09, PrevState: Steady Climb, Score: 8
2020-07-24, Trend Pullback, SP500: -0.28%, RSI: 55.2, VIX: 25.84, ATR: 0.0014, BBW: 0.09, PrevState: Steady Climb, Score: 10
2020-07-27, Steady Climb, SP500: -0.38%, RSI: 64.2, VIX: 24.74, ATR: -0.0029, BBW: 0.07, PrevState: Trend Pullback, Score: 6
2020-07-28, Trend Pullback, SP500: -1.19%, RSI: 57.4, VIX: 25.44, ATR: -0.0030, BBW: 0.06, PrevState: Steady Climb, Score: 10
2020-07-29, Steady Climb, SP500: -0.54%, RSI: 65.2, VIX: 24.10, ATR: -0.0034, BBW: 0.06, PrevState: Trend Pullback, Score: 6
2020-07-30, Trend Pullback, SP500: +0.33%, RSI: 59.3, VIX: 24.76, ATR: 0.0015, BBW: 0.05, PrevState: Steady Climb, Score: 8
2020-07-31, Steady Climb, SP500: +1.73%, RSI: 67.8, VIX: 24.46, ATR: 0.0025, BBW: 0.05, PrevState: Trend Pullback, Score: 10
2020-08-03, Steady Climb, SP500: +1.70%, RSI: 65.9, VIX: 24.28, ATR: 0.0028, BBW: 0.05, PrevState: Steady Climb, Score: 10
2020-08-04, Steady Climb, SP500: +2.74%, RSI: 63.8, VIX: 23.76, ATR: 0.0050, BBW: 0.05, PrevState: Steady Climb, Score: 10
2020-08-05, Steady Climb, SP500: +2.13%, RSI: 68.7, VIX: 22.99, ATR: 0.0043, BBW: 0.06, PrevState: Steady Climb, Score: 10
2020-08-06, Steady Climb, SP500: +3.17%, RSI: 70.0, VIX: 22.65, ATR: 0.0059, BBW: 0.06, PrevState: Steady Climb, Score: 10
2020-08-07, Steady Climb, SP500: +2.45%, RSI: 67.3, VIX: 22.21, ATR: 0.0056, BBW: 0.06, PrevState: Steady Climb, Score: 10
2020-08-10, Steady Climb, SP500: +2.00%, RSI: 67.8, VIX: 22.13, ATR: 0.0046, BBW: 0.06, PrevState: Steady Climb, Score: 10
2020-08-11, Steady Climb, SP500: +0.82%, RSI: 59.7, VIX: 24.03, ATR: 0.0039, BBW: 0.06, PrevState: Steady Climb, Score: 8
2020-08-12, Steady Climb, SP500: +1.58%, RSI: 73.7, VIX: 22.28, ATR: 0.0007, BBW: 0.07, PrevState: Steady Climb, Score: 8
2020-08-13, Steady Climb, SP500: +0.72%, RSI: 77.1, VIX: 22.13, ATR: 0.0013, BBW: 0.07, PrevState: Steady Climb, Score: 6
2020-08-14, Steady Climb, SP500: +0.64%, RSI: 74.9, VIX: 22.05, ATR: 0.0019, BBW: 0.07, PrevState: Steady Climb, Score: 6
2020-08-17, Steady Climb, SP500: +0.64%, RSI: 81.9, VIX: 21.35, ATR: 0.0019, BBW: 0.07, PrevState: Steady Climb, Score: 6
